"","Row.names","log2FoldChange","padj","Factor","trans"
"430","ko:K19682",0.421260382852116,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN8255_c0_g1_i2"
"431","ko:K19765",0.0488014658355974,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN7870_c0_g1_i1"
"432","ko:K19788",1.81799846743862,0.858091295328454,"Menthol_Menthol_vs_Control","TRINITY_DN6152_c0_g1_i1"
"433","ko:K19931",-0.0454614969625742,0.95832973730345,"Menthol_Menthol_vs_Control","TRINITY_DN9182_c0_g1_i2"
"434","ko:K19931",-0.0454614969625742,0.95832973730345,"Menthol_Menthol_vs_Control","TRINITY_DN9182_c0_g1_i1"
"435","ko:K19932",-1.01032699941292,0.807351787764955,"Menthol_Menthol_vs_Control","TRINITY_DN5413_c0_g1_i1"
"436","ko:K20011",-0.125777710913028,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN9049_c0_g1_i1"
"437","ko:K20301",0.552092642167399,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN7128_c0_g1_i1"
"438","ko:K20302",0.0521551693952134,0.97083570842867,"Menthol_Menthol_vs_Control","TRINITY_DN7458_c0_g1_i1"
"439","ko:K20346",-1.11571583513599,0.821996626972172,"Menthol_Menthol_vs_Control","TRINITY_DN7461_c0_g1_i1"
"440","ko:K20346",-1.11571583513599,0.821996626972172,"Menthol_Menthol_vs_Control","TRINITY_DN7461_c0_g2_i1"
"441","ko:K20347",-0.66309942007355,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN8500_c0_g1_i1"
"442","ko:K20350",-1.57230803715963,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN11126_c0_g1_i1"
"443","ko:K20352",0.0868702810536832,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN9157_c0_g1_i1"
"444","ko:K20352",0.0868702810536832,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN9157_c0_g1_i2"
"445","ko:K20369",0.605457161414235,0.0163413382311019,"Menthol_Menthol_vs_Control","TRINITY_DN9530_c0_g1_i1"
"446","ko:K20398",0.449913876768163,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN8585_c0_g1_i1"
"447","ko:K20399",-1.46876160142225,0.921136314961085,"Menthol_Menthol_vs_Control","TRINITY_DN6229_c0_g1_i1"
"448","ko:K20472",0.396033386933217,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN8790_c0_g1_i1"
"449","ko:K21870",-0.509372184757786,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN7090_c0_g1_i1"
"450","ko:K21891",-0.895614107877748,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN1694_c0_g1_i1"
"451","ko:K22069",0.576073725392592,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN25525_c0_g1_i1"
"452","ko:K22390",-0.411191707007347,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN9166_c0_g1_i3"
"453","ko:K22390",-0.411191707007347,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN9166_c0_g1_i1"
"454","ko:K22503",-0.352239104311637,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN9576_c0_g1_i1"
"455","ko:K22556",-2.5198977888506,0.48439170483148,"Menthol_Menthol_vs_Control","TRINITY_DN9027_c0_g1_i1"
"456","ko:K22939",-0.439717266499001,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN6163_c0_g1_i1"
"457","ko:K23034",-2.02601989146655,0.945222884667638,"Menthol_Menthol_vs_Control","TRINITY_DN8840_c0_g1_i1"
